id,latitude,longitude,name
USC00393294,45.0197,-99.9403,"GETTYSBURG"
USC00393316,45.4008,-101.8103,"GLAD VALLEY 2 W"
USC00393452,43.2356,-99.4342,"GREGORY"
USC00393560,45.3600,-103.8117,"HARDING 3 SE"
USC00393681,44.6633,-97.2267,"HAYTI"
USC00393764,44.3256,-103.1086,"HEREFORD 12 SW"
USC00393832,44.5139,-99.4422,"HIGHMORE"
USC00393868,43.9342,-103.5572,"HILL CITY"
USC00394007,43.4378,-103.4739,"HOT SPRINGS"
USC00394037,44.0122,-97.5317,"HOWARD"
USC00394184,43.7483,-101.9414,"INTERIOR 3 NE"
USC00394206,45.4472,-99.0386,"IPSWICH"
USC00394254,44.3647,-97.8483,"IROQUOIS"
USC00394271,45.6025,-101.3486,"ISABEL 14 NNE"
USC00394490,45.8364,-101.8669,"KELDRON 8SSW"
USC00394516,43.9025,-99.8581,"KENNEBEC"
USC00394596,44.6122,-101.3369,"KIRLEY 6 N"
USC00394630,43.4403,-102.1431,"KYLE 2 E"
USC00394651,43.1000,-101.5658,"LACREEK NWR"
USC00394671,45.7733,-103.8789,"LADNER 9SW"
USC00394766,44.0642,-99.4606,"LAKE SHARPE PRJ"
USC00394834,44.3544,-103.7430,"LEAD"
USC00394864,45.9397,-102.1575,"LEMMON"
USC00394956,45.7475,-102.7969,"LODGEPOLE 5SW"
USC00395090,43.9906,-97.0922,"MADISON 2SE"
USC00395228,43.4208,-97.2539,"MARION"
USC00395285,43.1717,-101.5692,"MARTIN 8 E"
USC00395325,44.8656,-102.5658,"MAURINE 12SW"
USC00395360,43.7447,-97.3081,"SALEM 5NE"
USC00395381,45.8383,-101.2769,"MC INTOSH 6 SE"
USC00395406,45.7886,-100.8272,"MC LAUGHLIN 2SW"
USC00395481,43.2358,-97.5714,"MENNO"
USC00395531,45.2267,-96.6233,"MILBANK"
USC00395544,44.5172,-101.6183,"MILESVILLE 5 NE"
USC00395561,44.5178,-98.9814,"MILLER"
USC00395638,43.1122,-100.6111,"MISSION 14 S"
USC00395648,44.7336,-100.8042,"MISSION RIDGE 5NW"
USC00395669,43.7231,-98.0197,"MITCHELL"
USC00395691,45.5656,-100.4489,"MOBRIDGE 2NNW"
USC00395733,43.7050,-97.1878,"MONTROSE"
USC00395870,43.8769,-103.4578,"MT RUSHMORE NMEM"
USC00395891,43.8878,-100.7075,"MURDO"
USC00396054,44.7136,-103.4258,"NEWELL"
USC00396170,44.4419,-100.4172,"OAHE DAM"
USC00396212,43.1878,-103.2372,"OELRICHS"
USC00396292,44.7322,-100.1447,"ONIDA 4 NW"
USC00396304,43.4033,-103.2683,"ORAL"
USC00396335,44.8983,-99.0864,"ORIENT"
USC00396427,44.0622,-103.4819,"PACTOLA DAM"
USC00396575,43.0178,-98.5583,"PICKSTOWN 4SSW"
USC00396596,44.2403,-103.4039,"PIEDMONT 1 NW"
USC00396636,44.5169,-102.2153,"PLAINVIEW 6 SSW"
USC00396669,43.3892,-98.8414,"PLATTE"
USC00396712,45.9033,-100.2878,"POLLOCK"
USC00396947,44.1206,-103.2842,"RAPID CITY 4NW"
USC00396948,44.0728,-103.2108,"RAPID CITY WFO"
USC00396969,44.9733,-97.1494,"RAUVILLE 2 W"
USC00397277,45.4528,-99.3358,"ROSCOE"
USC00397326,45.7128,-97.4492,"ROY LAKE"
USC00397545,45.5100,-100.0356,"SELBY"
USC00397551,45.0606,-99.5100,"SENECA"
USC00397662,43.7381,-96.6264,"SIOUX FALLS EROS CTR"
USC00397666,43.5878,-96.7300,"SIOUX FALLS WFO AP"
USC00397742,45.6656,-97.0394,"SISSETON"
USC00397882,44.4975,-103.8717,"SPEARFISH"
USC00398116,45.3036,-97.0625,"SUMMIT 1 W"
USC00398307,45.4283,-101.0764,"TIMBER LAKE"
USC00398420,45.0500,-98.0958,"TURTON"
USC00398472,42.9917,-97.8703,"TYNDALL"
USC00398622,42.7625,-96.9194,"VERMILLION 2 SE"
USC00398652,45.9203,-96.8308,"VICTOR 4 N"
USC00398911,44.0681,-102.4497,"WASTA"
USC00398931,44.9075,-97.1153,"WATERTOWN COOP"
USC00398980,45.4247,-97.3269,"WAUBAY NATL WILD LIFE"
USC00399004,45.3328,-97.5225,"WEBSTER"
USC00399064,44.4247,-98.6850,"WESSINGTON 2SE"
USC00399070,44.0756,-98.5706,"WESSINGTON SPRINGS"
USC00399138,45.6764,-98.5303,"WESTPORT 2 NW"
USC00399232,43.6872,-98.6717,"WHITE LAKE"
USC00399337,45.4078,-96.8619,"WILMOT"
USC00399347,43.5561,-103.4794,"WIND CAVE"
USC00399355,43.9708,-97.3489,"WINFRED 2S"
USC00399367,43.3686,-99.8403,"WINNER"
USC00399442,43.4989,-100.4814,"WOOD"
USC00400049,35.7978,-89.1175,"ALAMO 1 N"
USC00400137,35.1131,-89.2122,"AMES PLANTATION"
USC00400284,35.4322,-84.5833,"ATHENS"
USC00400669,36.4583,-86.3239,"BETHPAGE 1 S"
USC00400705,36.2350,-88.0908,"BIG SANDY"
USC00400876,35.2622,-88.9892,"BOLIVAR WTR WKS"
USC00401145,35.5894,-89.2586,"BROWNSVILLE"
USC00401310,36.5803,-85.1256,"BYRDSTOWN"
USC00401352,36.0519,-88.0828,"CAMDEN"
USC00401480,36.2456,-85.9450,"CARTHAGE"
USC00401561,36.5408,-85.4597,"CELINA"
USC00401640,36.1722,-87.1805,"CHARLOTTE"
USC00401663,36.3211,-87.2217,"CHEATHAM L&D"
USC00401720,35.7047,-86.4869,"CHRISTIANA 5W"
USC00401790,36.5472,-87.3353,"CLARKSVILLE WWTP"
USC00401795,36.4975,-87.3356,"CLARKSVILLE NO.2"
USC00401808,35.2192,-84.7917,"CLEVELAND FLTR PLT"
USC00401887,35.3683,-85.7014,"COALMONT"
USC00401950,35.0781,-89.6653,"COLLIERVILLE"
USC00401957,35.6381,-87.0864,"COLUMBIA 3 WNW"
USC00402009,36.1075,-85.5033,"COOKEVILLE"
USC00402202,36.0147,-85.1314,"CROSSVILLE ED & RESEARCH"
USC00402360,35.4722,-84.9958,"DAYTON 2SE"
USC00402388,35.6394,-84.6650,"DECATUR 7NE"
USC00402390,35.5953,-88.1175,"DECATURVILLE"
USC00402489,36.0750,-87.3958,"DICKSON"
USC00402589,36.4819,-87.8628,"DOVER 1 W"
USC00402600,36.2836,-88.7064,"DRESDEN"
USC00402806,36.3539,-82.2486,"ELIZABETHTON"
USC00402934,36.1422,-82.4261,"ERWIN 1 W"
USC00402989,35.9689,-87.1364,"FAIRVIEW BOWIE NAT CTR"
USC00403040,35.6392,-85.3586,"FALL CREEK FALLS SP"
USC00403074,35.1342,-86.5419,"FAYETTEVILLE WTP"
USC00403280,35.9417,-86.8686,"FRANKLIN SEWAGE PLT"
USC00403370,36.3661,-85.6553,"GAINESBORO"
USC00403420,35.6878,-83.5372,"GATLINBURG 2 SW"
USC00403447,35.0569,-89.7525,"GERMANTOWN 4SE"
USC00403465,36.0650,-86.4175,"GLADEVILLE"
USC00403679,36.1056,-82.8436,"GREENEVILLE EXP STN"
USC00404223,35.5567,-87.5414,"HOHENWALD"
USC00404417,36.0028,-88.4253,"HUNTINGDON WTP"
USC00404561,35.6214,-88.8456,"JACKSON EXP STN"
USC00404568,35.7103,-88.8222,"JACKSON 4 NE"
USC00404858,36.5194,-82.5275,"KINGSPORT"
USC00404871,35.8572,-84.5281,"KINGSTON"
USC00404876,36.1033,-87.1153,"KINGSTON SPRINGS"
USC00404946,35.8983,-83.9569,"KNOXVILLE EXP STN"
USC00405085,35.2422,-87.3522,"LAWRENCEBURG WWTP"
USC00405089,35.2436,-87.3508,"LAWRENCEBURG FILT PLT"
USC00405108,36.2292,-86.3181,"LEBANON"
USC00405118,36.2981,-86.2631,"LEBANON 7 N"
USC00405158,35.7875,-84.2622,"LENOIR CITY"
USC00405187,35.4139,-86.8086,"LEWISBURG EXP STN"
USC00405210,35.6503,-88.3903,"LEXINGTON"
USC00405358,35.7522,-87.7958,"LOBELVILLE"
USC00405431,35.0097,-85.3444,"LOOKOUT MTN-POINT PARK"
USC00405525,35.2983,-86.3631,"LYNCHBURG"
USC00405681,36.3444,-88.8636,"MARTIN U OF T BRANCH E"
USC00405777,36.2292,-83.8219,"MAYNARDVILLE"
USC00405882,35.6722,-85.7811,"MC MINNVILLE"
USC00405956,35.1297,-89.8036,"MEMPHIS WFO"
USC00406012,35.9328,-88.7267,"MILAN EXP STN"
USC00406162,35.2242,-85.8414,"MONTEAGLE"
USC00406170,36.1483,-85.2650,"MONTEREY"
USC00406180,36.1014,-87.2847,"MONTGOMERY BELL SP"
USC00406271,36.2067,-83.3325,"MORRISTOWN RADIO WCRK"
USC00406272,36.1683,-83.4028,"MORRISTOWN WFO"
USC00406292,36.4739,-81.8033,"MTN CITY 2"
USC00406308,35.6558,-88.0064,"MOUSETAIL LANDING SP"
USC00406328,35.6550,-83.4411,"MT LECONTE"
USC00406340,35.5572,-87.2019,"MT PLEASANT 1N"
USC00406371,35.9203,-86.3728,"MURFREESBORO 5 N"
USC00406374,35.8803,-86.4350,"MURFREESBORO STNS RVR NB"
USC00406403,36.1136,-86.6781,"NASHVILLE BERRY FLD"
USC00406493,36.5517,-84.1728,"NEWCOMB"
USC00406500,35.6108,-83.4289,"NEWFOUND GAP"
USC00406534,35.9833,-83.2008,"NEWPORT 1 NW"
USC00406619,36.2131,-84.0603,"NORRIS"
USC00406803,36.2953,-86.6569,"OLD HICKORY DAM"
USC00406806,36.2469,-86.5631,"OLD HICKORY WFO"
USC00406829,36.5028,-84.5308,"ONEIDA"
USC00406977,36.2872,-88.2958,"PARIS 2 SE"
USC00407015,35.6083,-88.1200,"PARSONS WTP"
USC00407141,36.5514,-84.7967,"PICKETT SP"
USC00407184,35.5983,-85.1939,"PIKEVILLE"
USC00407359,36.5878,-86.5258,"PORTLAND SEWAGE PLT"
USC00407459,35.1842,-87.0422,"PULASKI WWTP"
USC00407770,36.1639,-82.0953,"ROAN MTN 3SW"
USC00407808,35.8092,-85.6417,"ROCK ISLAND SP"
USC00407834,35.8361,-84.6919,"ROCKWOOD 2"
USC00407884,36.4161,-82.9839,"ROGERSVILLE 1 NE"
USC00408065,36.4528,-89.3028,"SAMBURG WR"
USC00408108,35.1525,-88.3214,"SAVANNAH 6 SW"
USC00408160,35.1647,-88.5994,"SELMER"
USC00408179,35.9297,-83.5983,"SEVIERVILLE"
USC00408184,35.2028,-85.9172,"SEWANEE"
USC00408238,36.1661,-86.7247,"SHELBY BOTTOMS NATURE"
USC00408242,35.5611,-86.4458,"SHELBYVILLE MUNI AP"
USC00408246,35.4922,-86.4775,"SHELBYVILLE WATER DEPT"
USC00408445,35.2803,-85.2414,"SODDY DAISY-MOWBRAY MTN"
USC00408450,35.3883,-89.3717,"SOMERVILLE 10N"
USC00408522,35.9067,-85.4750,"SPARTA WASTEWATER PLANT"
USC00408540,35.6764,-84.8547,"SPRING CITY"
USC00408562,36.4711,-86.8414,"SPRINGFIELD EXP STN"
USC00408868,36.4650,-83.5603,"TAZEWELL"
USC00408886,35.3697,-84.3000,"TELLICO PLAINS"
USC00408916,36.3250,-87.7886,"TENNESSEE RIDGE"
USC00408918,35.9647,-87.9639,"TENNESSEE NWR DUCK R"
USC00409065,35.6031,-83.7767,"TOWNSEND 5S"
USC00409155,35.3453,-86.2089,"TULLAHOMA"
USC00409157,35.4294,-86.1967,"TULLAHOMA 4NE"
USC00409219,36.3925,-89.0317,"UNION CITY"
USC00409431,36.0608,-86.9064,"WARNER PARK"
USC00409493,36.1142,-87.7419,"WAVERLY AP"
USC00409502,35.3042,-87.7592,"WAYNESBORO"
USC00409691,35.2897,-85.4736,"WHITWELL-SEQUATCHIE VLY"
USC00409709,36.4511,-86.6456,"WHITE HOUSE"
USC00409800,35.1614,-86.0314,"WINCHESTER 5SE"
USC00409866,35.8375,-86.0894,"WOODBURY 1 WNW"
USC00410011,36.0542,-102.5028,"DALHART 2SE"
USC00410012,33.8411,-101.8508,"ABERNATHY"
USC00410013,32.4317,-99.6325,"ABILENE 6ESE"
USC00410040,30.3369,-101.2503,"ACTON RCH"
USC00410058,32.9678,-96.8372,"ADDISON AIRPORT"
USC00410071,35.3489,-102.6469,"ADRIAN 6N"
USC00410120,32.7047,-99.3011,"ALBANY"
USC00410157,35.6103,-100.1022,"ALLISON"
USC00410176,30.3703,-103.7808,"ALPINE 7NW"
USC00410213,35.2328,-101.7092,"AMARILLO 7ENE"
USC00410225,29.4608,-101.0286,"AMISTAD DAM"
USC00410246,30.7578,-97.8614,"ANDICE 2 SW"
USC00410257,29.1572,-95.4592,"ANGLETON 2 W"
USC00410268,32.7667,-99.8900,"ANSON"
USC00410271,33.4414,-98.3689,"ANTELOPE"
USC00410297,31.8411,-97.2114,"AQUILLA 1 SSE"
USC00410345,26.8339,-97.7078,"ARMSTRONG 4SE"
USC00410394,33.1525,-100.2331,"ASPERMONT"
USC00410404,32.1633,-95.8300,"ATHENS"
USC00410408,33.1244,-94.1661,"ATLANTA"
USC00410433,30.4144,-97.7664,"AUSTIN GREAT HILLS"
USC00410436,28.3889,-96.8389,"AUSTWELL"
USC00410443,33.6247,-94.8075,"AVERY 5 NNW"
USC00410493,31.7414,-99.9764,"BALLINGER 2 NW"
USC00410498,30.9839,-103.7408,"BALMORHEA"
USC00410518,32.2631,-96.6369,"BARDWELL DAM"
USC00410569,28.9797,-95.9750,"BAY CITY WTR WKS"
USC00410586,29.9142,-94.9908,"BAYTOWN"
USC00410613,30.0689,-94.2928,"BEAUMONT RSCH CTR"
USC00410639,28.4575,-97.7061,"BEEVILLE 5 NE"
USC00410655,30.0317,-96.2167,"BELLVILLE 6NNE"
USC00410690,27.5969,-98.4161,"BENAVIDES #2"
USC00410691,32.6475,-97.4439,"BENBROOK DAM"
USC00410738,30.7625,-98.0214,"BERTRAM 3 ENE"
USC00410781,32.3739,-101.4178,"BIG SPRING 5NE"
USC00410784,32.2683,-101.4858,"BIG SPRING FLD STN"
USC00410902,29.7986,-98.7353,"BOERNE"
USC00410923,33.6403,-96.1661,"BONHAM 3NNE"
USC00410984,33.5511,-97.8472,"BOWIE"
USC00411000,35.5303,-102.2564,"BOYS RCH"
USC00411017,31.1444,-99.3492,"BRADY"
USC00411033,35.6200,-103.0072,"BRAVO"
USC00411042,32.7500,-98.9017,"BRECKENRIDGE"
USC00411045,31.1589,-96.6825,"BREMOND"
USC00411048,30.1592,-96.3972,"BRENHAM"
USC00411128,33.1908,-102.2681,"BROWNFIELD #2"
USC00411138,31.7228,-99.0142,"BROWNWOOD 2NE"
USC00411215,29.7383,-98.4522,"BULVERDE"
USC00411239,31.9953,-99.2278,"BURKETT"
USC00411246,32.5067,-97.3444,"BURLESON"
USC00411250,30.7586,-98.2339,"BURNET"
USC00411267,35.1867,-102.0797,"BUSHLAND 1 WSW"
USC00411337,28.4658,-98.3539,"CALLIHAM"
USC00411395,29.8947,-99.1044,"CAMP VERDE"
USC00411429,29.8608,-98.1958,"CANYON DAM"
USC00411430,34.9806,-101.9264,"CANYON"
USC00411433,29.9461,-98.3967,"CANYON DAM #3"
USC00411441,34.4125,-101.0683,"CAPROCK CANYON SP"
USC00411486,28.4894,-99.8733,"CARRIZO SPRINGS 3S"
USC00411500,32.1614,-94.3397,"CARTHAGE"
USC00411524,29.1333,-103.5144,"CASTOLON"
USC00411578,31.8194,-94.2528,"CENTER"
USC00411596,31.2581,-95.9744,"CENTERVILLE"
USC00411671,29.3092,-97.4061,"CHEAPSIDE"
USC00411694,34.4386,-100.2183,"CHILDRESS 2"
USC00411700,34.5219,-100.2917,"CHILDRESS 7NW"
USC00411715,29.2703,-103.3003,"CHISOS BASIN"
USC00411720,28.4675,-98.2525,"CHOKE CANYON DAM"
USC00411736,31.1708,-100.5156,"CHRISTOVAL 3SSW"
USC00411800,32.3139,-97.4061,"CLEBURNE"
USC00411875,31.8281,-99.4178,"COLEMAN"
USC00411880,28.7156,-97.1742,"COLETO CREEK RSVR"
USC00411902,31.0522,-98.5017,"COLORADO BEND SP"
USC00411911,29.6989,-96.5731,"COLUMBUS"
USC00411920,29.9614,-98.8944,"COMFORT 2"
USC00411921,33.1997,-95.9283,"COMMERCE 4SW"
USC00411956,30.3303,-95.4831,"CONROE"
USC00411968,33.3192,-95.6039,"COOPER DAM"
USC00411970,33.3744,-95.6933,"COOPER"
USC00411974,31.5333,-101.2842,"COPE RCH"
USC00412011,27.7792,-97.5056,"CORPUS CHRISTI NWS"
USC00412013,27.6606,-97.3983,"C C BOTANICAL GARDENS"
USC00412019,32.1225,-96.4867,"CORSICANA"
USC00412040,30.1806,-99.1539,"COTTONWOOD 2NW"
USC00412082,31.4072,-102.3578,"CRANE"
USC00412084,31.6728,-102.4133,"CRANE 10N"
USC00412086,31.7731,-97.8264,"CRANFILLS GAP"
USC00412088,31.5333,-97.4525,"CRAWFORD"
USC00412114,31.3072,-95.4508,"CROCKETT"
USC00412121,33.6608,-101.2778,"CROSBYTON"
USC00412125,28.5978,-98.5547,"CROSS"
USC00412142,33.9897,-99.7303,"CROWELL"
USC00412173,29.0892,-97.3433,"CUERO"
USC00412180,33.1550,-95.8433,"CUMBY"
USC00412266,29.0567,-96.2319,"DANEVANG 1 W"
USC00412404,33.1992,-97.1050,"DENTON 2 SE"
USC00412408,32.9694,-102.8264,"DENVER CITY"
USC00412446,32.7056,-94.7889,"DIANA 2 W"
USC00412462,30.3558,-96.8289,"DIME BOX"
USC00412464,34.5442,-102.3019,"DIMMITT"
USC00412585,30.2194,-97.9878,"DRIPPING SPRINGS 6 E"
USC00412621,33.8094,-100.5169,"DUMONT"
USC00412676,29.6211,-96.3661,"EAGLE LAKE RESCH CTR"
USC00412741,31.2211,-99.8503,"EDEN"
USC00412758,26.2981,-98.1575,"EDINBURG"
USC00412786,29.2000,-96.2653,"EL CAMPO"
USC00412809,30.8694,-100.5994,"ELDORADO"
USC00412906,27.9775,-99.3847,"ENCINAL"
USC00413060,26.5581,-99.1372,"FALCON DAM"
USC00413065,28.9614,-98.1103,"FALLS CITY 7 WSW"
USC00413112,30.2758,-97.0192,"FEDOR 3SE"
USC00413133,32.5339,-96.6608,"FERRIS"
USC00413156,29.9744,-98.2669,"FISCHERS STORE"
USC00413195,34.2319,-100.9561,"FLOMOT 2E"
USC00413214,33.9850,-101.3339,"FLOYDADA"
USC00413215,33.8761,-101.2464,"FLOYDADA 9 SE"
USC00413225,36.4328,-100.1369,"FOLLETT"
USC00413247,33.4661,-97.5797,"FORESTBURG 5 S"
USC00413257,30.8272,-100.1103,"FT MCKAVETT"
USC00413262,30.5997,-103.8869,"FT DAVIS"
USC00413265,32.9264,-99.2342,"FT GRIFFIN"
USC00413266,31.1847,-105.7411,"FT HANCOCK 8SSE"
USC00413280,30.9072,-102.9153,"FT STOCKTON"
USC00413285,32.8342,-97.2981,"FT WORTH WSFO"
USC00413289,32.8472,-97.4761,"FT WORTH NATURE CTR"
USC00413290,32.7342,-97.3678,"FT WORTH BOTANIC GARDEN"
USC00413291,30.5600,-102.3653,"FT STOCKTON 38SE"
USC00413329,30.2392,-98.9089,"FREDERICKSBURG"
USC00413340,28.9844,-95.3808,"FREEPORT 2 NW"
USC00413341,27.8722,-98.6175,"FREER"
USC00413368,34.6397,-102.7228,"FRIONA"
USC00413370,33.1925,-96.7931,"FRISCO"
USC00413411,32.7744,-101.4539,"GAIL"
USC00413420,33.6461,-97.0592,"GAINESVILLE 5 ENE"
USC00413507,30.6764,-97.7208,"GEORGETOWN LAKE"
USC00413508,28.3064,-98.1222,"GEORGE W 2 SSW"
USC00413525,30.1872,-96.8594,"GIDDINGS 5E"
USC00413568,36.0089,-100.2692,"GLAZIER"
USC00413579,31.8897,-99.6294,"GLEN COVE 2 NE"
USC00413605,30.3481,-98.6861,"GOLD"
USC00413614,31.4406,-98.5903,"GOLDTHWAITE 1 WSW"
USC00413622,29.4744,-97.4481,"GONZALES 2S"
USC00413675,32.5217,-97.8069,"GRANBURY 5N"
USC00413686,30.7189,-97.3211,"GRANGER DAM"
USC00413691,32.9506,-97.0553,"GRAPEVINE DAM"
USC00413734,33.1678,-96.0983,"GREENVILLE KGVL RADIO"
USC00413787,36.2631,-101.4050,"GRUVER"
USC00413828,33.6267,-100.3369,"GUTHRIE"
USC00413873,29.4706,-96.9397,"HALLETTSVILLE 2 N"
USC00413877,32.4478,-94.5956,"HALLSVILLE 4 S"
USC00413926,34.7861,-101.8953,"HAPPY 4NW"
USC00413943,26.2028,-97.6728,"HARLINGEN"
USC00413954,30.3086,-99.2030,"HARPER 3ENE"
USC00413972,34.3697,-102.1175,"HART"
USC00413992,33.1644,-99.7389,"HASKELL"
USC00414076,31.3500,-93.8333,"HEMPHILL"
USC00414081,32.1828,-94.7967,"HENDERSON"
USC00414083,35.6422,-100.0314,"ALLISON 5 ENE"
USC00414098,34.8172,-102.4003,"HEREFORD"
USC00414140,36.1161,-100.0239,"HIGGINS"
USC00414182,32.0161,-97.1094,"HILLSBORO"
USC00414257,33.5869,-95.9075,"HONEY GROVE"
USC00414278,31.8456,-99.5606,"HORDS CREEK DAM"
USC00414325,29.7003,-95.4292,"HOUSTON-WESTBURY"
USC00414333,29.4717,-95.0833,"HOUSTON NWSO"
USC00414375,30.0631,-99.5050,"HUNT 10 W"
USC00414382,30.7064,-95.5422,"HUNTSVILLE"
USC00414458,30.0933,-99.2450,"INGRAM 2NW"
USC00414505,32.0914,-97.1211,"ITASCA 5SSW"
USC00414517,33.2064,-98.1689,"JACKSBORO"
USC00414525,31.9622,-95.2736,"JACKSONVILLE"
USC00414563,30.9153,-94.0097,"JASPER"
USC00414570,33.2542,-100.5731,"JAYTON"
USC00414577,32.7692,-94.3592,"JEFFERSON"
USC00414583,35.1883,-100.9286,"JERICHO"
USC00414597,32.6406,-96.9747,"JOE POOL LAKE"
USC00414605,30.3000,-98.4094,"JOHNSON CITY 2N"
USC00414670,30.4453,-99.8045,"JUNCTION 4SSW"
USC00414679,33.0806,-97.2967,"JUSTIN"
USC00414704,29.8025,-95.8197,"KATY CITY"
USC00414710,31.6728,-102.4133,"K-BAR RCH"
USC00414723,32.4222,-97.3375,"KEENE 2NNW"
USC00414770,31.0158,-104.1108,"KENT 8SE"
USC00414775,31.8408,-103.0889,"KERMIT"
USC00414782,30.0739,-99.1094,"KERRVILLE 3 NNE"
USC00414792,31.0658,-97.6919,"KILLEEN"
USC00414810,27.5311,-97.8497,"KINGSVILLE"
USC00414878,30.3750,-94.2994,"KOUNTZE"
USC00414950,29.2694,-103.7575,"LAJITAS"
USC00414960,32.2261,-99.8172,"TUSCOLA 2NW"
USC00414967,33.0642,-101.0489,"LAKE ALAN HENRY"
USC00414976,32.8228,-95.5278,"LAKE FK RSVR"
USC00414980,32.8522,-95.8864,"LAKE TAWAKONI"
USC00414982,33.7542,-99.1442,"LAKE KEMP"
USC00415060,27.5683,-99.4983,"LAREDO 2"
USC00415094,33.0353,-96.4861,"LAVON DAM"
USC00415120,32.0819,-101.4842,"LEES"
USC00415158,32.3081,-101.8775,"LENORAH"
USC00415183,33.5500,-102.3758,"LEVELLAND"
USC00415192,33.0694,-97.0094,"LEWISVILLE DAM"
USC00415221,32.5400,-95.3761,"LINDALE 3 NE"
USC00415229,33.0161,-94.3675,"LINDEN"
USC00415243,32.5725,-98.0803,"LIPAN 4NW"
USC00415247,36.2361,-100.2708,"LIPSCOMB"
USC00415265,33.8689,-102.2583,"LITTLEFIELD"
USC00415272,30.7425,-98.6542,"LLANO"
USC00415303,28.1569,-98.5142,"LOMA ALTA"
USC00415341,32.4725,-94.7172,"LONGVIEW"
USC00415344,32.5183,-94.7189,"LONGVIEW #2"
USC00415369,28.4489,-99.0661,"LOS ANGELES 4 WSW"
USC00415409,33.5281,-101.8761,"LUBBOCK WFO"
USC00415410,33.6897,-101.8219,"LUBBOCK 9 N"
USC00415427,31.3417,-94.7325,"LUFKIN #2"
USC00415429,29.6756,-97.6578,"LULING"
USC00415435,30.2503,-94.1786,"LUMBERTON"
USC00415477,30.9392,-95.9203,"MADISONVILLE"
USC00415590,30.3667,-104.0167,"MARFA AP"
USC00415611,31.3050,-96.8767,"MARLIN"
USC00415618,32.4892,-94.3289,"MARSHALL"
USC00415650,30.7478,-99.2306,"MASON"
USC00415658,34.0250,-100.8117,"MATADOR"
USC00415661,28.0372,-97.8725,"MATHIS 4 SSW"
USC00415667,33.3322,-94.3436,"MAUD"
USC00415695,32.3117,-97.0161,"MAYPEARL"
USC00415701,26.1922,-98.2503,"MCALLEN"
USC00415707,31.1331,-102.2217,"MCCAMEY"
USC00415721,26.5650,-98.1236,"MCCOOK"
USC00415742,29.8100,-99.2497,"MEDINA 1NE"
USC00415766,33.1828,-96.5900,"MCKINNEY MUNI AP"
USC00415821,34.7261,-100.5372,"MEMPHIS"
USC00415861,31.4364,-100.8781,"MERTZON 12NNW"
USC00415893,31.9425,-102.1894,"WFO MIDLAND"
USC00415897,32.4917,-96.9992,"MIDLOTHIAN"
USC00415954,32.6350,-95.4822,"MINEOLA"
USC00415989,35.6250,-100.4464,"MOBEETIE 7 N"
USC00416074,33.7186,-102.7586,"MORTON"
USC00416104,30.6711,-104.0231,"MT LOCKE"
USC00416108,33.1631,-95.0097,"MT PLEASANT"
USC00416119,33.1964,-95.2236,"MT VERNON"
USC00416135,34.2192,-102.7328,"MULESHOE #1"
USC00416137,33.9544,-102.7783,"MULESHOE NTL WR"
USC00416147,33.4500,-99.6364,"MUNDAY 1W"
USC00416177,31.6164,-94.6431,"NACOGDOCHES"
USC00416210,31.9611,-96.6881,"NAVARRO MILLS DAM"
USC00416270,33.4547,-94.4089,"NEW BOSTON"
USC00416273,29.7044,-98.0283,"NEW BRAUNFELS WFO"
USC00416335,31.9747,-95.1381,"NEW SUMMERFIELD 2W"
USC00416367,31.1081,-98.3794,"NIX STORE 1 W"
USC00416368,29.2828,-97.7675,"NIXON"
USC00416433,34.2606,-100.6014,"NORTHFIELD"
USC00416436,35.0592,-101.7525,"RANDALL 10SE"
USC00416437,32.8167,-97.2167,"N RICHLAND HILLS"
USC00416448,29.8647,-98.6583,"NORTHINGTON RCH"
USC00416502,31.8797,-102.3592,"ODESSA"
USC00416506,31.8367,-102.3586,"ODESSA 1SE"
USC00416510,31.8250,-102.4442,"ODESSA 5WSW"
USC00416644,34.1794,-102.1350,"OLTON"
USC00416680,30.2264,-93.7394,"ORANGE 9 N"
USC00416739,27.5906,-97.2306,"PADRE IS AT CORPUS CHRISTI"
USC00416740,34.0231,-100.1842,"PADUCAH 7E"
USC00416742,33.8083,-100.2981,"PADUCAH 15 S"
USC00416745,33.8758,-100.3831,"PADUCAH 10S"
USC00416747,31.5064,-99.9305,"PAINT ROCK"
USC00416776,35.5544,-100.9736,"PAMPA #2"
USC00416777,35.5664,-100.9289,"PAMPA 3E"
USC00416792,29.3272,-103.2061,"PANTHER JUNCTION"
USC00416794,33.6744,-95.5586,"PARIS"
USC00416879,28.8889,-99.0897,"PEARSALL"
USC00416959,29.6603,-103.1736,"PERSIMMON GAP"
USC00417060,33.5992,-100.5319,"PITCHFORK RCH"
USC00417074,33.1869,-102.8281,"PLAINS"
USC00417079,34.1892,-101.7022,"PLAINVIEW"
USC00417081,34.1981,-101.7461,"PLAINVIEW WTR PRODUCTN"
USC00417111,28.9606,-98.4772,"PLEASANTON"
USC00417140,28.6575,-96.5553,"PT COMFORT"
USC00417170,27.8139,-97.0750,"PORT ARANSAS"
USC00417172,29.9044,-93.9708,"PORT ARTHUR CITY"
USC00417176,27.6997,-97.1581,"PORT ARANSAS 11 SSW"
USC00417179,26.0950,-97.3069,"PORT ISABEL"
USC00417184,26.5578,-97.4264,"PORT MANSFIELD"
USC00417206,33.1983,-101.3747,"POST"
